Customer ID,Recency,Frequency,Monetary,Cluster,Segment
14363,402,2,227.47000000000003,0,Lost
14364,108,8,3717.35,1,Lapsing
14365,394,2,634.68,0,Lost
14366,525,1,136.0,0,Lost
14367,8,16,9261.52,2,Champions
14368,319,1,155.0,0,Lost
14369,642,2,469.13,0,Lost
14370,450,6,1175.78,1,Lapsing
14371,295,1,100.5,0,Lost
14372,443,2,860.08,0,Lost
14373,358,1,76.55,0,Lost
14374,541,1,108.0,0,Lost
14375,185,3,1132.99,1,Lapsing
14376,683,1,215.46,0,Lost
14377,191,2,617.05,0,Lost
14378,621,1,131.25,0,Lost
14379,44,4,1268.91,3,At-Risk
14380,682,1,48.96,0,Lost
14381,52,2,631.34,3,At-Risk
14382,26,2,1246.8,3,At-Risk
14383,38,3,1247.69,3,At-Risk
14384,500,1,58.5,0,Lost
14385,9,3,202.11,3,At-Risk
14386,296,1,142.4,0,Lost
14387,32,3,1770.56,3,At-Risk
14388,10,16,6701.0,2,Champions
14389,65,5,1898.01,1,Lapsing
14390,10,13,6399.83,2,Champions
14391,576,1,135.6,0,Lost
14392,432,1,266.4,0,Lost
14393,218,1,67.95,0,Lost
14394,564,1,93.8,0,Lost
14395,2,20,8208.01,2,Champions
14396,65,7,2121.93,1,Lapsing
14397,2,19,2612.96,2,Champions
14398,401,2,707.79,0,Lost
14399,394,8,2113.16,1,Lapsing
14400,149,3,1732.47,1,Lapsing
14401,4,22,6795.9,2,Champions
14402,652,1,285.6,0,Lost
14403,130,6,1880.51,1,Lapsing
14404,33,13,2899.11,2,Champions
14405,386,1,195.0,0,Lost
14406,119,1,156.75,0,Lost
14407,107,6,2157.73,1,Lapsing
14408,10,11,4109.77,2,Champions
14409,71,9,3756.09,1,Lapsing
14410,92,11,2651.14,1,Lapsing
14411,310,1,1063.0,0,Lost
14412,42,3,1426.19,3,At-Risk
14413,362,4,770.37,1,Lapsing
14414,91,8,2399.33,1,Lapsing
14415,1,23,12091.6,2,Champions
14416,22,2,490.22,3,At-Risk
14417,387,1,604.2,0,Lost
14418,3,3,1937.25,3,At-Risk
14419,10,7,1260.91,3,At-Risk
14420,99,4,1639.17,1,Lapsing
14421,57,6,2469.37,1,Lapsing
14422,0,19,10271.52,2,Champions
14423,218,3,916.61,1,Lapsing
14424,17,1,322.08,3,At-Risk
14425,434,3,661.39,0,Lost
14426,23,17,11727.94,2,Champions
14427,50,4,1263.52,1,Lapsing
14428,7,5,1244.83,3,At-Risk
14429,403,1,516.28,0,Lost
14430,511,3,1220.9,1,Lapsing
14431,302,4,2614.2,1,Lapsing
14432,9,6,2255.51,3,At-Risk
14433,465,1,289.6,0,Lost
14434,21,6,1372.8,3,At-Risk
14435,501,1,90.42,0,Lost
14436,98,2,271.7,0,Lost
14437,365,5,958.84,1,Lapsing
14438,306,1,131.9,0,Lost
14440,8,13,6638.7300000000005,2,Champions
14441,0,11,4611.6900000000005,2,Champions
14443,53,5,2386.4700000000003,1,Lapsing
14444,456,1,132.04,0,Lost
14445,455,1,221.65,0,Lost
14446,0,5,1241.31,3,At-Risk
14447,18,6,1711.73,3,At-Risk
14448,9,2,375.35,3,At-Risk
14449,18,8,2482.8,2,Champions
14450,180,7,1128.44,1,Lapsing
14451,60,12,3308.77,2,Champions
14452,10,4,665.59,3,At-Risk
14453,190,1,119.93,0,Lost
14454,376,5,977.3,1,Lapsing
14455,432,4,628.21,1,Lapsing
14456,5,9,3062.4,2,Champions
14457,310,1,113.64,0,Lost
14458,380,1,237.42,0,Lost
14459,155,2,5375.741,1,Lapsing
14460,110,9,1093.5,1,Lapsing
14461,148,13,6713.5,1,Lapsing
14462,66,12,2270.01,1,Lapsing
14463,98,4,786.5699999999999,1,Lapsing
14464,568,2,111.0,0,Lost
14465,246,11,3946.03,1,Lapsing
14466,29,13,4646.9,2,Champions
14467,17,12,2220.99,2,Champions
14468,733,1,204.24,0,Lost
14469,416,4,2112.21,1,Lapsing
14470,11,3,712.04,3,At-Risk
14471,591,2,400.95,0,Lost
14472,103,9,2228.22,1,Lapsing
14473,74,2,234.34,0,Lost
14474,46,2,1278.08,3,At-Risk
14475,71,4,1151.15,1,Lapsing
14476,257,1,215.7,0,Lost
14477,19,7,1969.6,3,At-Risk
14478,382,4,1276.66,1,Lapsing
14479,253,4,1299.11,1,Lapsing
14480,11,4,1299.52,3,At-Risk
14481,164,5,2311.49,1,Lapsing
14482,18,12,4357.91,2,Champions
14483,281,2,257.1,0,Lost
14484,50,4,1070.98,3,At-Risk
14485,38,1,165.75,3,At-Risk
14486,511,2,175.5,0,Lost
14487,26,7,1453.61,3,At-Risk
14488,67,1,1064.28,3,At-Risk
14489,207,4,1574.93,1,Lapsing
14490,406,2,1273.47,1,Lapsing
14491,175,2,468.13,0,Lost
14492,430,7,1921.91,1,Lapsing
14493,7,10,5130.15,2,Champions
14494,25,3,401.46,3,At-Risk
14495,50,3,174.8,3,At-Risk
14496,311,7,2668.23,1,Lapsing
14497,309,2,697.0600000000001,0,Lost
14498,42,10,3911.27,2,Champions
14499,26,7,2138.9700000000003,1,Lapsing
14500,88,3,356.85,3,At-Risk
14501,183,2,251.21,0,Lost
14502,19,11,2470.67,2,Champions
14503,3,6,3543.26,2,Champions
14504,47,4,673.26,3,At-Risk
14505,17,19,12001.84,2,Champions
14506,17,7,3290.67,2,Champions
14507,23,11,3284.4300000000003,2,Champions
14508,22,5,874.9399999999999,3,At-Risk
14509,534,1,110.95,0,Lost
14510,375,3,1007.28,1,Lapsing
14511,11,5,1314.81,3,At-Risk
14512,187,7,1223.47,1,Lapsing
14513,100,6,788.01,1,Lapsing
14514,61,9,4598.9800000000005,1,Lapsing
14515,17,12,3749.26,2,Champions
14516,516,1,163.92,0,Lost
14517,33,2,330.45,3,At-Risk
14518,64,1,174.37,0,Lost
14519,683,2,206.09,0,Lost
14520,1,2,270.6,3,At-Risk
14521,491,1,199.45,0,Lost
14522,24,8,1758.62,2,Champions
14523,108,1,241.09,0,Lost
14524,31,13,2933.71,2,Champions
14525,19,17,8240.64,2,Champions
14526,389,1,262.4,0,Lost
14527,2,122,27792.3,2,Champions
14528,37,1,364.22,3,At-Risk
14529,60,3,620.04,3,At-Risk
14530,25,16,6197.4,2,Champions
14531,479,1,376.34,0,Lost
14532,236,11,3859.18,1,Lapsing
14533,24,11,3466.37,2,Champions
14534,2,26,6271.11,2,Champions
14535,60,9,6030.7300000000005,2,Champions
14536,259,1,171.8,0,Lost
14537,57,2,641.4,3,At-Risk
14538,64,5,1370.84,1,Lapsing
14539,15,2,537.48,3,At-Risk
14540,9,11,3795.34,2,Champions
14541,58,14,2499.68,2,Champions
14542,185,1,103.25,0,Lost
14543,28,39,14906.77,2,Champions
14544,24,3,2982.43,3,At-Risk
14545,674,1,349.25,0,Lost
14546,5,11,5197.9,2,Champions
14547,3,8,4007.54,2,Champions
14548,150,9,2627.49,1,Lapsing
14549,311,4,916.55,1,Lapsing
14550,10,4,1353.31,3,At-Risk
14551,18,7,880.04,3,At-Risk
14552,151,3,511.28,0,Lost
14553,19,9,1841.54,2,Champions
14554,10,4,2381.04,3,At-Risk
14555,57,6,2315.63,1,Lapsing
14556,596,3,835.34,1,Lapsing
14557,85,1,788.38,3,At-Risk
14558,654,3,655.5,0,Lost
14559,390,1,75.6,0,Lost
14560,7,44,6114.03,2,Champions
14561,75,3,1080.76,1,Lapsing
14562,3,26,6729.400000000001,2,Champions
14563,509,2,679.44,0,Lost
14565,95,5,3859.22,1,Lapsing
14567,56,2,1530.36,3,At-Risk
14569,1,4,598.98,3,At-Risk
14570,280,3,613.75,0,Lost
14571,425,1,161.65,0,Lost
14572,3,11,5615.18,2,Champions
14573,179,13,2621.42,1,Lapsing
14574,732,1,143.70000000000002,0,Lost
14575,488,1,460.71,0,Lost
14576,372,1,70.80000000000001,0,Lost
14577,12,7,1374.25,3,At-Risk
14578,3,1,168.63,3,At-Risk
14579,432,1,105.56,0,Lost
14580,518,1,14.85,0,Lost
14581,16,2,433.8,3,At-Risk
14582,40,1,114.11,0,Lost
14583,5,8,1781.03,2,Champions
14584,169,8,1747.91,1,Lapsing
14585,50,5,1143.27,1,Lapsing
14586,276,1,237.36,0,Lost
14587,18,9,1601.14,2,Champions
14588,578,1,135.39,0,Lost
14589,371,1,79.5,0,Lost
14590,424,20,3006.62,1,Lapsing
14591,15,4,1447.14,3,At-Risk
14592,35,3,570.46,3,At-Risk
14593,21,12,3712.01,2,Champions
14594,7,2,634.83,3,At-Risk
14595,19,8,2164.45,2,Champions
14596,626,1,229.47,0,Lost
14597,11,6,2201.54,3,At-Risk
14598,44,2,384.04,3,At-Risk
14599,390,2,474.54,0,Lost
14600,305,2,865.17,0,Lost
14601,10,1,213.96,3,At-Risk
14602,656,1,205.36,0,Lost
14603,274,1,660.0,0,Lost
14604,633,1,143.86,0,Lost
14605,374,4,937.16,1,Lapsing
14606,1,192,30861.06,2,Champions
14607,15,22,24137.63,2,Champions
14608,4,11,3352.94,2,Champions
14609,72,10,1486.2,1,Lapsing
14610,395,2,24.35,0,Lost
14611,443,2,604.33,0,Lost
14612,415,1,877.7,0,Lost
14613,680,1,76.32000000000001,0,Lost
14614,386,1,295.13,0,Lost
14615,394,5,951.76,1,Lapsing
14616,242,5,527.78,1,Lapsing
14617,402,2,190.47,0,Lost
14618,9,7,1342.32,3,At-Risk
14619,245,2,1291.24,1,Lapsing
14620,205,2,412.78,0,Lost
14621,1,9,3000.57,2,Champions
14622,184,1,320.58000000000004,0,Lost
14623,32,10,2059.58,2,Champions
14624,57,6,814.07,1,Lapsing
14625,196,11,4497.88,1,Lapsing
14626,23,11,5410.92,2,Champions
14627,379,1,462.75,0,Lost
14628,91,5,1998.0,1,Lapsing
14629,4,2,959.01,3,At-Risk
14630,484,1,338.65,0,Lost
14631,50,6,2025.69,1,Lapsing
14632,262,1,114.56,0,Lost
14633,266,1,344.90000000000003,0,Lost
14634,437,4,2124.46,1,Lapsing
14635,453,1,215.22,0,Lost
14636,36,2,609.85,3,At-Risk
14637,677,1,106.68,0,Lost
14638,50,1,443.6,3,At-Risk
14639,52,9,4978.96,2,Champions
14640,24,10,3667.06,2,Champions
14641,21,1,110.46,3,At-Risk
14642,58,1,96.12,0,Lost
14643,170,5,1679.89,1,Lapsing
14644,67,7,2247.72,1,Lapsing
14645,156,3,876.89,1,Lapsing
14647,201,2,519.97,0,Lost
14648,416,15,4546.86,1,Lapsing
14649,4,9,3775.31,2,Champions
14650,589,1,62.5,0,Lost
14651,67,9,2034.12,1,Lapsing
14652,77,1,114.18,0,Lost
14653,1,12,3614.54,2,Champions
14654,738,1,246.86,0,Lost
14655,8,7,3878.51,2,Champions
14656,169,5,814.65,1,Lapsing
14657,17,6,1460.87,3,At-Risk
14658,5,2,247.15,3,At-Risk
14659,8,9,2529.93,2,Champions
14660,86,2,285.74,0,Lost
14661,26,1,107.95,3,At-Risk
14662,28,7,1416.33,3,At-Risk
14663,430,2,490.6,0,Lost
14664,19,2,637.89,3,At-Risk
14665,60,7,2749.65,1,Lapsing
14666,24,1,195.25,3,At-Risk
14667,10,54,21927.14,2,Champions
14668,445,1,111.63,0,Lost
14669,241,7,3243.93,1,Lapsing
14670,280,3,602.0,0,Lost
14671,549,2,1127.45,0,Lost
14672,234,4,1113.14,1,Lapsing
14673,3,7,3410.81,2,Champions
14674,509,1,173.66,0,Lost
14675,16,2,1066.9,3,At-Risk
14676,31,12,8356.79,2,Champions
14677,592,1,184.91,0,Lost
14678,579,1,403.39,0,Lost
14679,381,3,1289.44,1,Lapsing
14680,25,58,57412.77,2,Champions
14681,71,6,875.1500000000001,1,Lapsing
14682,187,6,1514.81,1,Lapsing
14683,588,1,146.56,0,Lost
14684,25,6,1468.55,3,At-Risk
14685,576,8,4619.79,1,Lapsing
14686,414,5,885.83,1,Lapsing
14687,106,3,1402.06,1,Lapsing
14688,7,28,7713.57,2,Champions
14689,208,1,112.8,0,Lost
14690,44,4,794.33,3,At-Risk
14691,30,5,2114.33,1,Lapsing
14692,137,12,1745.09,1,Lapsing
14693,264,7,1165.36,1,Lapsing
14694,617,1,244.31,0,Lost
14695,519,3,1620.07,1,Lapsing
14696,4,8,2767.9,2,Champions
14697,218,2,188.61,0,Lost
14698,1,5,1250.76,3,At-Risk
14699,214,4,702.6,1,Lapsing
14700,32,5,3116.26,1,Lapsing
14701,10,15,4562.09,2,Champions
14702,1,29,6754.22,2,Champions
14703,14,1,318.17,3,At-Risk
14704,11,11,1813.57,2,Champions
14705,198,1,179.0,0,Lost
14706,618,1,390.69,0,Lost
14707,435,2,139.2,0,Lost
14708,2,5,2212.28,3,At-Risk
14709,15,25,8886.33,2,Champions
14710,14,13,1922.59,2,Champions
14711,10,11,2868.8,2,Champions
14712,29,4,1328.0700000000002,3,At-Risk
14713,9,21,5418.87,2,Champions
14714,24,4,906.24,3,At-Risk
14715,24,8,1840.45,2,Champions
14716,43,3,565.45,3,At-Risk
14717,733,1,81.3,0,Lost
14718,410,1,226.42,0,Lost
14719,1,5,1602.13,3,At-Risk
14720,5,3,663.81,3,At-Risk
14721,379,1,115.77,0,Lost
14722,147,3,513.37,0,Lost
14723,10,11,2093.06,2,Champions
14724,590,1,345.25,0,Lost
14725,24,4,1315.24,3,At-Risk
14726,654,1,124.75,0,Lost
14727,274,3,467.93,0,Lost
14728,413,1,190.58,0,Lost
14729,373,3,907.38,1,Lapsing
14730,1,8,2005.06,2,Champions
14731,47,3,380.02,3,At-Risk
14732,8,19,5517.07,2,Champions
14733,16,15,16184.97,2,Champions
14734,425,4,1056.42,1,Lapsing
14735,3,56,12240.16,2,Champions
14736,485,2,401.08,0,Lost
14737,3,4,3554.17,3,At-Risk
14738,42,9,1821.9,1,Lapsing
14739,4,25,12287.5,2,Champions
14740,197,11,4161.06,1,Lapsing
14741,11,7,1897.59,2,Champions
14742,435,1,579.85,0,Lost
14743,592,1,50.48,0,Lost
14744,16,14,3885.08,2,Champions
14745,112,12,2571.81,1,Lapsing
14746,406,4,593.5,1,Lapsing
14747,249,1,328.2,0,Lost
14748,29,10,3152.32,2,Champions
14749,479,1,310.15,0,Lost
14750,736,1,112.03,0,Lost
14751,684,2,126.45,0,Lost
14752,43,1,389.64,3,At-Risk
14753,87,2,869.51,3,At-Risk
14754,44,6,1550.48,1,Lapsing
14755,9,25,9972.55,2,Champions
14756,15,3,2653.76,3,At-Risk
14757,75,1,420.5,0,Lost
14758,144,7,2864.9700000000003,1,Lapsing
14759,4,3,1625.97,3,At-Risk
14760,297,1,89.2,0,Lost
14761,58,3,447.92,3,At-Risk
14762,263,2,417.57,0,Lost
14764,46,1,278.3,3,At-Risk
14765,29,3,254.11,3,At-Risk
14766,8,11,6556.13,2,Champions
14767,474,1,382.81,0,Lost
14768,17,2,192.6,3,At-Risk
14769,2,17,15771.88,2,Champions
14770,232,8,3637.64,1,Lapsing
14771,621,2,594.62,0,Lost
14772,112,1,139.26,0,Lost
14773,592,1,140.55,0,Lost
14774,528,1,241.45,0,Lost
14775,58,3,1418.46,1,Lapsing
14776,51,15,3708.3,2,Champions
14777,403,1,307.56,0,Lost
14778,127,2,730.86,0,Lost
14779,280,3,386.15,0,Lost
14780,54,2,447.68,3,At-Risk
14782,319,1,200.1,0,Lost
14783,659,1,307.3,0,Lost
14784,26,3,449.93,3,At-Risk
14785,10,2,77.4,3,At-Risk
14786,550,1,90.96,0,Lost
14787,471,1,110.65,0,Lost
14788,7,3,1156.32,3,At-Risk
14789,28,1,197.64,3,At-Risk
14790,16,10,2526.62,2,Champions
14791,606,1,303.63,0,Lost
14792,63,1,6.2,0,Lost
14793,21,2,625.9,3,At-Risk
14794,2,10,1953.9,2,Champions
14795,166,1,131.45000000000002,0,Lost
14796,1,27,10889.64,2,Champions
14797,507,1,300.31,0,Lost
14798,52,8,724.31,1,Lapsing
14799,51,2,338.15000000000003,3,At-Risk
14800,47,17,7774.32,2,Champions
14801,61,1,193.14,0,Lost
14802,438,2,1502.98,1,Lapsing
14803,162,3,845.5500000000001,1,Lapsing
14804,8,1,353.27,3,At-Risk
14805,15,7,1104.64,3,At-Risk
14806,75,2,303.43,0,Lost
14807,390,2,519.29,0,Lost
14808,39,8,2741.17,1,Lapsing
14809,621,2,686.76,0,Lost
14810,40,13,2537.02,2,Champions
14811,387,1,170.5,0,Lost
14812,598,1,185.8,0,Lost
14813,369,4,1090.87,1,Lapsing
14814,581,1,160.46,0,Lost
14815,36,2,778.5,3,At-Risk
14816,197,1,271.85,0,Lost
14817,200,7,3959.86,1,Lapsing
14818,73,6,1170.41,1,Lapsing
14819,64,4,470.16,3,At-Risk
14820,21,9,1274.76,3,At-Risk
14821,366,7,1286.45,1,Lapsing
14822,485,1,157.7,0,Lost
14823,180,3,321.43,0,Lost
14824,10,10,4022.91,2,Champions
14825,3,24,4925.08,2,Champions
14826,581,2,385.2,0,Lost
14828,196,13,9839.46,1,Lapsing
14829,29,7,1692.84,1,Lapsing
14830,53,1,197.13,0,Lost
14831,680,3,1676.57,1,Lapsing
14832,630,1,322.69,0,Lost
14833,498,1,94.8,0,Lost
14834,17,7,2206.16,2,Champions
14835,528,2,297.0,0,Lost
14836,10,3,102.45,3,At-Risk
14837,89,9,3460.32,1,Lapsing
14838,423,2,773.6700000000001,0,Lost
14839,418,3,915.28,1,Lapsing
14840,267,2,362.71,0,Lost
14841,53,14,7163.0,2,Champions
14842,43,4,2824.69,1,Lapsing
14843,436,1,211.8,0,Lost
14844,63,10,6702.43,2,Champions
14845,599,1,150.0,0,Lost
14846,427,1,437.4,0,Lost
14847,148,3,1348.95,1,Lapsing
14848,404,1,310.56,0,Lost
14849,21,43,15763.45,2,Champions
14850,311,7,1794.01,1,Lapsing
14851,23,3,829.41,3,At-Risk
14852,58,18,6147.18,2,Champions
14853,24,5,1376.87,3,At-Risk
14854,78,11,4322.86,1,Lapsing
14855,119,7,6520.3,1,Lapsing
14856,36,3,1311.38,3,At-Risk
14857,59,7,3651.851,1,Lapsing
14858,505,1,180.75,0,Lost
14859,12,5,1705.64,3,At-Risk
14860,19,1,170.32,3,At-Risk
14861,52,10,1380.73,1,Lapsing
14862,25,2,841.2,3,At-Risk
14863,29,1,266.76,3,At-Risk
14865,7,4,129.72,3,At-Risk
14866,10,19,20850.22,2,Champions
14867,185,16,2952.06,1,Lapsing
14868,3,12,4184.01,2,Champions
14869,8,6,2804.24,2,Champions
14870,261,6,1838.95,1,Lapsing
14871,3,9,1258.97,2,Champions
14872,483,3,816.6,1,Lapsing
14873,210,2,854.13,0,Lost
14874,535,1,116.18,0,Lost
14875,107,3,2862.4,1,Lapsing
14876,521,2,256.7,0,Lost
14877,418,2,437.0,0,Lost
14878,12,25,4105.24,2,Champions
14879,684,1,185.06,0,Lost
14880,77,3,706.19,3,At-Risk
14881,19,1,255.4,3,At-Risk
14882,26,14,3628.15,2,Champions
14883,18,6,761.59,3,At-Risk
14884,669,1,120.6,0,Lost
14885,131,3,1598.12,1,Lapsing
14886,252,1,364.8,0,Lost
14887,79,1,1862.0,3,At-Risk
14888,207,1,369.2,0,Lost
14889,336,1,135.9,0,Lost
14890,253,3,817.25,1,Lapsing
14891,148,4,1106.73,1,Lapsing
14892,690,1,202.35,0,Lost
14893,9,3,1809.61,3,At-Risk
14894,85,3,1492.81,1,Lapsing
14895,7,38,25119.54,2,Champions
14896,204,8,2092.42,1,Lapsing
14897,7,8,3140.54,2,Champions
14898,23,14,3507.81,2,Champions
14899,395,1,1384.88,0,Lost
14900,522,1,13.919999999999998,0,Lost
14901,11,12,2289.65,2,Champions
14902,25,3,1035.62,3,At-Risk
14903,21,5,2810.63,3,At-Risk
14904,2,4,1640.64,3,At-Risk
14905,157,8,1971.39,1,Lapsing
14906,445,1,68.44,0,Lost
14907,3,16,6165.79,2,Champions
14908,74,2,381.9,3,At-Risk
14909,437,3,1404.68,1,Lapsing
14910,2,4,434.35,3,At-Risk
14913,35,8,4073.13,2,Champions
14915,91,11,1811.25,1,Lapsing
14916,70,8,3042.95,1,Lapsing
14917,596,2,1123.75,0,Lost
14918,115,9,5955.81,1,Lapsing
14919,539,1,359.35,0,Lost
14920,212,3,1607.17,1,Lapsing
14921,30,2,1316.07,3,At-Risk
14922,393,2,843.74,0,Lost
14923,50,1,749.1,3,At-Risk
14924,245,3,931.01,1,Lapsing
14926,381,2,359.4,0,Lost
14927,396,1,308.2,0,Lost
14928,627,1,223.91000000000005,0,Lost
14929,32,2,836.69,3,At-Risk
14940,417,2,531.49,0,Lost
14941,578,1,182.1,0,Lost
14942,401,4,746.56,1,Lapsing
14943,663,1,107.62,0,Lost
14944,29,19,9784.67,2,Champions
14945,413,1,179.4,0,Lost
14946,14,1,100.9,3,At-Risk
14947,72,6,1049.79,1,Lapsing
14948,23,6,1101.97,3,At-Risk
14949,469,4,515.0,0,Lost
14950,19,1,371.2,3,At-Risk
14951,79,1,311.69,0,Lost
14952,59,32,17629.35,2,Champions
14953,25,4,1013.77,3,At-Risk
14954,12,2,503.44,3,At-Risk
14955,732,1,163.77,0,Lost
14956,421,1,1325.0,0,Lost
14957,253,2,333.29,0,Lost
14958,147,6,957.94,1,Lapsing
14959,64,4,695.42,3,At-Risk
14960,8,2,221.27,3,At-Risk
14961,10,22,16410.15,2,Champions
14962,270,4,366.91,0,Lost
14963,9,12,3164.48,2,Champions
14964,247,1,206.21,0,Lost
14965,96,2,599.0,3,At-Risk
14966,14,6,1115.84,3,At-Risk
14967,49,6,1982.61,1,Lapsing
14968,30,2,504.99,3,At-Risk
14969,703,1,906.23,0,Lost
14970,68,12,4919.35,2,Champions
14971,35,3,1116.57,3,At-Risk
14972,128,2,145.07,0,Lost
14973,107,3,1314.45,1,Lapsing
14974,37,1,114.39,0,Lost
14975,57,2,472.39,3,At-Risk
14976,57,7,790.86,1,Lapsing
14977,725,1,31.93,0,Lost
14978,72,10,3142.14,1,Lapsing
14979,735,1,439.46,0,Lost
14980,737,1,150.68,0,Lost
14981,246,2,372.92,0,Lost
14982,572,1,237.78,0,Lost
14983,689,1,183.2,0,Lost
14984,19,6,1271.41,3,At-Risk
14985,198,2,296.75,0,Lost
14986,376,2,566.9,0,Lost
14987,15,8,1713.85,2,Champions
14988,211,7,2066.6,1,Lapsing
14989,661,1,342.4,0,Lost
14990,612,2,305.42,0,Lost
14991,430,1,314.67,0,Lost
14992,442,1,210.5,0,Lost
14993,563,1,36.13,0,Lost
14994,382,5,960.63,1,Lapsing
14995,38,2,233.23,3,At-Risk
14996,481,2,442.29,0,Lost
14997,46,4,776.6,3,At-Risk
14998,170,4,770.73,1,Lapsing
14999,592,1,129.48000000000002,0,Lost
15000,47,1,490.52,3,At-Risk
15001,394,2,230.86,0,Lost
15002,115,9,4817.28,1,Lapsing
15003,473,6,1060.7,1,Lapsing
15004,147,1,1246.32,0,Lost
15005,15,56,14106.2,2,Champions
15006,51,2,825.14,3,At-Risk
15007,159,1,156.91,0,Lost
15008,480,2,360.0,0,Lost
15009,12,3,1261.78,3,At-Risk
15010,35,1,308.94,3,At-Risk
15011,395,2,416.6,0,Lost
15012,53,3,860.62,3,At-Risk
15013,487,10,1641.3,1,Lapsing
15014,43,2,260.17,3,At-Risk
15015,501,13,2365.02,1,Lapsing
15016,172,5,630.3,1,Lapsing
15017,33,1,125.58,3,At-Risk
15018,38,3,607.46,3,At-Risk
15019,266,1,266.0,0,Lost
15020,379,1,203.42,0,Lost
15021,8,12,2783.83,2,Champions
15022,11,5,1186.09,3,At-Risk
15023,3,20,12170.68,2,Champions
15024,9,16,4075.51,2,Champions
15025,33,2,1013.09,3,At-Risk
15026,80,5,1061.61,1,Lapsing
15027,30,10,3195.6,2,Champions
15028,8,6,1157.71,3,At-Risk
15029,619,1,365.1,0,Lost
15030,71,8,1979.91,1,Lapsing
15031,4,14,3156.58,2,Champions
15032,256,8,13780.65,1,Lapsing
15033,4,10,2586.67,2,Champions
15034,15,14,8313.4,2,Champions
15035,89,1,252.73,0,Lost
15036,72,3,465.55,3,At-Risk
15037,376,2,402.51,0,Lost
15038,58,9,1309.86,1,Lapsing
15039,9,93,40031.43,2,Champions
15040,541,1,7.49,0,Lost
15041,170,2,294.02,0,Lost
15042,199,2,315.45,0,Lost
15043,31,6,2873.8,1,Lapsing
15044,19,35,16204.33,2,Champions
15045,151,2,735.66,0,Lost
15046,9,25,7812.39,2,Champions
15047,269,1,343.62,0,Lost
15048,65,4,482.75,3,At-Risk
15049,273,1,121.17000000000002,0,Lost
15050,25,5,4193.79,1,Lapsing
15051,23,9,3935.16,2,Champions
15052,319,1,215.78,0,Lost
15053,4,3,697.79,3,At-Risk
15054,12,2,302.1,3,At-Risk
15055,474,3,560.07,0,Lost
15056,520,1,133.45,0,Lost
15057,275,5,3255.96,1,Lapsing
15058,25,16,3410.03,2,Champions
15059,40,19,3523.57,2,Champions
15060,8,4,303.09000000000003,3,At-Risk
15061,3,127,137818.52,2,Champions
15062,71,8,2585.62,1,Lapsing
15063,213,1,370.8,0,Lost
15064,410,4,1254.41,1,Lapsing
15065,37,5,3326.86,1,Lapsing
15066,53,1,893.59,3,At-Risk
15067,78,5,3877.88,1,Lapsing
15068,46,4,1176.85,3,At-Risk
15069,179,1,1109.53,0,Lost
15070,372,3,843.25,1,Lapsing
15071,93,4,1455.5600000000002,1,Lapsing
15072,479,1,187.52,0,Lost
15073,9,8,2788.02,2,Champions
15074,105,3,1566.33,1,Lapsing
15075,77,1,773.03,3,At-Risk
15076,172,3,1447.74,1,Lapsing
15077,494,2,2428.08,1,Lapsing
15078,7,53,17761.88,2,Champions
15079,212,11,3767.35,1,Lapsing
15080,427,2,546.25,0,Lost
15081,22,12,1965.72,2,Champions
15082,668,1,93.35,0,Lost
15083,256,1,88.2,0,Lost
15084,379,2,965.2,0,Lost
15085,729,1,347.54,0,Lost
15086,564,2,218.53,0,Lost
15087,281,1,306.94,0,Lost
15088,21,2,1160.07,3,At-Risk
15089,10,6,2420.84,2,Champions
15090,308,1,381.32,0,Lost
15091,67,3,1046.61,1,Lapsing
15092,215,3,776.46,1,Lapsing
15093,18,23,14326.11,2,Champions
15094,463,2,83.0,0,Lost
15095,103,10,3141.64,1,Lapsing
15096,42,1,219.39,3,At-Risk
15097,4,3,908.35,3,At-Risk
15098,182,3,39916.5,1,Lapsing
15099,84,1,410.48,0,Lost
15100,333,7,2894.7,1,Lapsing
15101,8,6,1477.94,3,At-Risk
15102,530,2,554.67,0,Lost
15103,31,2,703.36,3,At-Risk
15104,196,2,1027.44,1,Lapsing
15105,18,9,3094.91,2,Champions
15106,17,5,1422.52,3,At-Risk
15107,311,9,940.35,1,Lapsing
15109,245,3,983.1,1,Lapsing
15110,23,6,1505.85,3,At-Risk
15111,29,5,2730.87,1,Lapsing
15112,611,1,209.4,0,Lost
15113,9,3,3609.33,3,At-Risk
15114,30,12,3400.12,2,Champions
15115,18,2,531.85,3,At-Risk
15116,17,4,1352.75,3,At-Risk
15117,14,8,2485.97,2,Champions
15118,134,1,244.8,0,Lost
15119,245,1,266.4,0,Lost
15120,133,1,358.82,0,Lost
15121,50,2,457.72,3,At-Risk
15122,114,11,4497.47,1,Lapsing
15123,7,5,4656.17,2,Champions
15124,22,4,450.82,3,At-Risk
15125,25,24,17024.87,2,Champions
15126,536,2,449.49,0,Lost
15127,65,2,711.5,3,At-Risk
15128,60,5,1783.68,1,Lapsing
15129,50,23,6860.18,2,Champions
15130,169,1,330.11,0,Lost
15131,394,1,80.28,0,Lost
15132,18,5,977.93,3,At-Risk
15133,127,5,1806.9,1,Lapsing
15134,14,10,1596.29,2,Champions
15135,239,2,305.68,0,Lost
15136,2,4,1286.7,3,At-Risk
15137,520,2,823.4,0,Lost
15138,393,1,502.52,0,Lost
15139,239,2,178.96,0,Lost
